topic	text	textwrap	x	y
data/topics/size_asus_netbook_1005ha.txt.data	Some reviewers have complained about the physical size of the battery extrusion from the bottom of the netbook .	Some reviewers have complained about the physical size of the<br>battery extrusion from the bottom of the netbook .	7.5965557	6.315407
data/topics/size_asus_netbook_1005ha.txt.data	Great battery life, decent sized screen, and the keyboard was large enough to be comfortable to type on .	Great battery life, decent sized screen, and the keyboard was<br>large enough to be comfortable to type on .	6.755376	6.586549
data/topics/size_asus_netbook_1005ha.txt.data	I originally bought the EEE to take with me whenever my laptop was too big to take somewhere, but have started exclusively using the EEE in place of my laptop because of its portability and battery life that greatly exceeds most full size laptops .	I originally bought the EEE to take with me whenever my laptop<br>was too big to take somewhere, but have started exclusively<br>using the EEE in place of my laptop because of its portability<br>and battery life that greatly exceeds most full size laptops .	7.459117	6.4586196
data/topics/size_asus_netbook_1005ha.txt.data	Light weight and small size ,  This was highly important during my travels .	Light weight and small size ,  This was highly important during<br>my travels .	6.9511666	6.1303225
data/topics/size_asus_netbook_1005ha.txt.data	The ASUS is comfortable ,  the keyboard is normal sized, so I don't make any adjustment when typing .	The ASUS is comfortable ,  the keyboard is normal sized, so I<br>don't make any adjustment when typing .	6.222476	7.66418
data/topics/size_asus_netbook_1005ha.txt.data	I needed this for a business trip because my full size laptop needs service .	I needed this for a business trip because my full size laptop<br>needs service .	7.4591713	6.533265
data/topics/size_asus_netbook_1005ha.txt.data	This netbook is great and I love its small compact size and ultra portability .	This netbook is great and I love its small compact size and<br>ultra portability .	7.4351273	6.4785323
data/topics/size_asus_netbook_1005ha.txt.data	My advice is to visit a store to personally try the keyboard and screen size .	My advice is to visit a store to personally try the keyboard and<br>screen size .	6.4248543	7.5146174
data/topics/size_asus_netbook_1005ha.txt.data	although the screen is relatively small to my eyes   it wasn't really hard to get used to the size and the screen is clear and bright, no prob reading articles and writing essays .	although the screen is relatively small to my eyes   it wasn't<br>really hard to get used to the size and the screen is clear and<br>bright, no prob reading articles and writing essays .	6.139993	5.874505
data/topics/size_asus_netbook_1005ha.txt.data	One of the things that I found difficult to get used to is the size of the screen .	One of the things that I found difficult to get used to is the<br>size of the screen .	6.2307863	5.9174614
data/topics/size_asus_netbook_1005ha.txt.data	Also tried a full size Logitech Trackman   and a little wired Logitech notebook mouse sucks like all mice but usable if a mouse is your idea of a good time .	Also tried a full size Logitech Trackman   and a little wired<br>Logitech notebook mouse sucks like all mice but usable if a<br>mouse is your idea of a good time .	6.3538194	7.457645
data/topics/size_asus_netbook_1005ha.txt.data	I'm using it with a Xion 2 fan pad that folds up to about the size of the closed netbook and runs off a USB port .	I'm using it with a Xion 2 fan pad that folds up to about the<br>size of the closed netbook and runs off a USB port .	7.1366897	6.19378
data/topics/size_asus_netbook_1005ha.txt.data	The screen is very sharp and readable even with the tiny text at this size .	The screen is very sharp and readable even with the tiny text at<br>this size .	5.3254857	5.6232877
data/topics/size_asus_netbook_1005ha.txt.data	And you can't beat the price with a stick compared to a full size laptop or desktop .	And you can't beat the price with a stick compared to a full<br>size laptop or desktop .	7.3508344	6.4822063
data/topics/size_asus_netbook_1005ha.txt.data	The small size makes it very easy to carry compared to a standard laptop, the long battery life is really great, and the speed and performance using various wi, fi connections was better than I expected it to be   .	The small size makes it very easy to carry compared to a<br>standard laptop, the long battery life is really great, and the<br>speed and performance using various wi, fi connections was<br>better than I expected it to be   .	6.851603	6.524254
data/topics/size_asus_netbook_1005ha.txt.data	The keyboard is excellent and even though only 92% the size of a full size keyboard, feels like the big one .	The keyboard is excellent and even though only 92% the size of a<br>full size keyboard, feels like the big one .	6.3161716	7.5993257
data/topics/size_asus_netbook_1005ha.txt.data	The overall size is just perfect for what I wanted .	The overall size is just perfect for what I wanted .	6.79966	6.1304836
data/topics/size_asus_netbook_1005ha.txt.data	The keyboard is just the right size .	The keyboard is just the right size .	6.0298786	7.6151505
data/topics/size_asus_netbook_1005ha.txt.data	The battery life is to die for ,  my full size laptop doesnt have 10	The battery life is to die for ,  my full size laptop doesnt<br>have 10	8.078567	6.173984
data/topics/size_asus_netbook_1005ha.txt.data	Due to the size of netbooks and a wide screen format, the screen should have been designed to be able to rotate all the way back to inline with the keyboard .	Due to the size of netbooks and a wide screen format, the screen<br>should have been designed to be able to rotate all the way back<br>to inline with the keyboard .	5.9715915	6.0414
data/topics/size_asus_netbook_1005ha.txt.data	I love the lightweight, small size of this product .	I love the lightweight, small size of this product .	6.9493237	5.9709783
data/topics/size_asus_netbook_1005ha.txt.data	The power adapter is a nice small size	The power adapter is a nice small size	7.4730735	6.0551295
data/topics/size_asus_netbook_1005ha.txt.data	It seems as though this is due to the small size of the unit, it doesn't have enough room to dissipate the heat .	It seems as though this is due to the small size of the unit, it<br>doesn't have enough room to dissipate the heat .	8.611768	6.1756067
data/topics/size_asus_netbook_1005ha.txt.data	just right for the size of my hands .	just right for the size of my hands .	6.2114654	7.3461494
data/topics/size_asus_netbook_1005ha.txt.data	Because of its size and ease of travel ,  pretty soon this became an important part of my wife's professional life and she was using it for work, business discussions, document development etc .	Because of its size and ease of travel ,  pretty soon this<br>became an important part of my wife's professional life and she<br>was using it for work, business discussions, document<br>development etc .	7.3455133	6.452894
data/topics/size_asus_netbook_1005ha.txt.data	I was never a fan of really large laptops or even standard sized ones as I like to stick to the definition of  portable,  so this fit's the bill .	I was never a fan of really large laptops or even standard sized<br>ones as I like to stick to the definition of  portable,  so this<br>fit's the bill .	7.3493533	6.440557
data/topics/size_asus_netbook_1005ha.txt.data	Like how they made keyboard as large as possible unlike Qosmio 17  which is almost same size .	Like how they made keyboard as large as possible unlike Qosmio<br>17  which is almost same size .	5.9687934	7.721147
